1.000000 0.000000 -3.000000 0.000000 4.225771 0.000000 -4.000000 0.000000 2.267787 -0.750000 0.000000 4.250000 -0.535714 0.000000 3.035714 -3.000000 0.000000 2.000000 -1.714286 0.000000 0.714286 -0.633866 0.000000 -3.169328 1.500000 0.000000 1.500000 -1.133893 0.000000 -0.377964 1.267731 0.000000 -2.112886 -0.958315 0.000000 0.958315 2.267787 0.000000 -1.133893 0.000000 0.000000 -4.000000 0.000000 0.000000 2.857143 0.000000 0.000000 4.000000 0.000000 0.000000 1.142857 0.000000 0.000000 0.000000 0.000000 0.000000 3.000000 0.000000 0.000000 -2.645751 0.000000 0.000000 -4.225771 0.000000 0.000000 2.874945 0.000000 0.000000 -2.267787 0.000000 1.000000 0.000000 3.000000 0.000000 -0.603682 0.000000 3.018408 0.000000 2.000000 0.000000 -4.000000 0.000000 -0.431959 0.000000 0.647939 0.000000 0.281718 0.000000 -1.408590 0.000000 -1.166667 0.000000 -0.166667 0.000000 0.944911 0.000000 0.566947 0.000000 -0.238095 0.000000 -0.714286 0.000000 1.071429 0.000000 -3.928571 0.000000 -0.764928 0.000000 2.564759 0.000000 0.666667 0.000000 -3.000000 0.000000 -1.690309 0.000000 4.225771 0.000000 -1.259882 0.000000 2.267787 0.000000 0.571429 0.000000 -1.285714 0.000000 -0.804909 0.000000 1.489081 0.000000 0.761905 0.000000 -1.238095 0.000000 0.140859 0.000000 2.112886 0.000000 -0.053240 0.000000 -1.650431 0.000000 -0.629941 0.000000 2.015811 0.000000 1.171274 0.000000 -2.555506 
1.000000 0.000000 -3.000000 0.000000 4.225771 0.000000 -4.000000 0.000000 2.267787 -0.750000 0.000000 4.250000 -0.535714 0.000000 3.035714 -3.000000 0.000000 2.000000 -1.714286 0.000000 0.714286 -0.633866 0.000000 -3.169328 1.500000 0.000000 1.500000 -1.133893 0.000000 -0.377964 1.267731 0.000000 -2.112886 -0.958315 0.000000 0.958315 2.267787 0.000000 -1.133893 0.000000 0.000000 -4.000000 0.000000 0.000000 2.857143 0.000000 0.000000 4.000000 0.000000 0.000000 1.142857 0.000000 0.000000 0.000000 0.000000 0.000000 3.000000 0.000000 0.000000 -2.645751 0.000000 0.000000 -4.225771 0.000000 0.000000 2.874945 0.000000 0.000000 -2.267787 0.000000 1.000000 0.000000 3.000000 0.000000 -0.603682 0.000000 3.018408 0.000000 2.000000 0.000000 -4.000000 0.000000 -0.431959 0.000000 0.647939 0.000000 0.281718 0.000000 -1.408590 0.000000 -1.166667 0.000000 -0.166667 0.000000 0.944911 0.000000 0.566947 0.000000 -0.238095 0.000000 -0.714286 0.000000 1.071429 0.000000 -3.928571 0.000000 -0.764928 0.000000 2.564759 0.000000 0.666667 0.000000 -3.000000 0.000000 -1.690309 0.000000 4.225771 0.000000 -1.259882 0.000000 2.267787 0.000000 0.571429 0.000000 -1.285714 0.000000 -0.804909 0.000000 1.489081 0.000000 0.761905 0.000000 -1.238095 0.000000 0.140859 0.000000 2.112886 0.000000 -0.053240 0.000000 -1.650431 0.000000 -0.629941 0.000000 2.015811 0.000000 1.171274 0.000000 -2.555506 
1.000000 -1.732051 -3.000000 -1.463850 4.225771 3.464102 -4.000000 -2.618615 2.267787 0.750000 -0.433013 4.250000 0.535714 -0.309295 3.035714 3.000000 -1.732051 2.000000 1.714286 -0.989743 0.714286 0.633866 -0.365963 -3.169328 -1.500000 0.866025 1.500000 1.133893 -0.654654 -0.377964 -1.267731 0.731925 -2.112886 0.958315 -0.553283 0.958315 -2.267787 1.309307 -1.133893 0.000000 3.464102 -4.000000 0.000000 -2.474358 2.857143 0.000000 -3.464102 4.000000 0.000000 -0.989743 1.142857 0.000000 0.000000 0.000000 0.000000 -2.598076 3.000000 0.000000 2.291288 -2.645751 0.000000 3.659625 -4.225771 0.000000 -2.489775 2.874945 0.000000 1.963961 -2.267787 0.000000 -1.000000 -1.154701 3.000000 0.000000 0.603682 -2.091214 3.018408 0.000000 -2.000000 3.464102 -4.000000 0.000000 0.431959 -0.623480 0.647939 0.000000 -0.281718 0.975900 -1.408590 0.000000 1.166667 -0.577350 -0.166667 0.000000 -0.944911 0.218218 0.566947 0.000000 0.238095 0.274929 -0.714286 0.000000 -1.071429 2.886751 -3.928571 0.000000 0.764928 -1.922396 2.564759 0.000000 -0.666667 2.116951 -3.000000 0.000000 1.690309 -3.415650 4.225771 0.000000 1.259882 -2.036700 2.267787 0.000000 -0.571429 1.072222 -1.285714 0.000000 0.804909 -1.324436 1.489081 0.000000 -0.761905 1.154701 -1.238095 0.000000 -0.140859 -1.138550 2.112886 0.000000 0.053240 0.922139 -1.650431 0.000000 0.629941 -1.527525 2.015811 0.000000 -1.171274 2.151657 -2.555506 
1.000000 -1.732051 -3.000000 -1.463850 4.225771 3.464102 -4.000000 -2.618615 2.267787 0.000000 1.732051 -2.000000 0.000000 -1.237179 1.428571 0.000000 -1.732051 2.000000 0.000000 -0.494872 0.571429 0.000000 0.000000 0.000000 0.000000 -1.299038 1.500000 0.000000 1.145644 -1.322876 0.000000 1.829813 -2.112886 0.000000 -1.244888 1.437472 0.000000 0.981981 -1.133893 0.750000 1.299038 2.250000 0.535714 -1.546474 4.464286 3.000000 -3.464102 4.000000 1.714286 -1.484615 1.285714 0.633866 -0.365963 -3.169328 -1.500000 -0.433013 3.000000 1.133893 0.490990 -1.700840 -1.267731 2.561738 -4.225771 0.958315 -1.798171 2.395787 -2.267787 2.291288 -2.267787 0.000000 -1.000000 -1.154701 3.000000 0.000000 0.603682 -2.091214 3.018408 0.000000 -2.000000 3.464102 -4.000000 0.000000 0.431959 -0.623480 0.647939 0.000000 -0.281718 0.975900 -1.408590 0.000000 1.166667 -0.577350 -0.166667 0.000000 -0.944911 0.218218 0.566947 0.000000 0.238095 0.274929 -0.714286 0.000000 -1.071429 2.886751 -3.928571 0.000000 0.764928 -1.922396 2.564759 0.000000 -0.666667 2.116951 -3.000000 0.000000 1.690309 -3.415650 4.225771 0.000000 1.259882 -2.036700 2.267787 0.000000 -0.571429 1.072222 -1.285714 0.000000 0.804909 -1.324436 1.489081 0.000000 -0.761905 1.154701 -1.238095 0.000000 -0.140859 -1.138550 2.112886 0.000000 0.053240 0.922139 -1.650431 0.000000 0.629941 -1.527525 2.015811 0.000000 -1.171274 2.151657 -2.555506 
1.000000 0.000000 -3.000000 0.000000 4.225771 0.000000 -4.000000 0.000000 2.267787 0.000000 0.000000 -2.000000 0.000000 0.000000 1.428571 0.000000 0.000000 2.000000 0.000000 0.000000 0.571429 0.000000 0.000000 0.000000 0.000000 0.000000 1.500000 0.000000 0.000000 -1.322876 0.000000 0.000000 -2.112886 0.000000 0.000000 1.437472 0.000000 0.000000 -1.133893 -0.750000 0.000000 2.250000 -0.535714 0.000000 4.464286 -3.000000 0.000000 4.000000 -1.714286 0.000000 1.285714 -0.633866 0.000000 -3.169328 1.500000 0.000000 3.000000 -1.133893 0.000000 -1.700840 1.267731 0.000000 -4.225771 -0.958315 0.000000 2.395787 2.267787 0.000000 -2.267787 0.000000 1.000000 0.000000 3.000000 0.000000 -0.603682 0.000000 3.018408 0.000000 2.000000 0.000000 -4.000000 0.000000 -0.431959 0.000000 0.647939 0.000000 0.281718 0.000000 -1.408590 0.000000 -1.166667 0.000000 -0.166667 0.000000 0.944911 0.000000 0.566947 0.000000 -0.238095 0.000000 -0.714286 0.000000 1.071429 0.000000 -3.928571 0.000000 -0.764928 0.000000 2.564759 0.000000 0.666667 0.000000 -3.000000 0.000000 -1.690309 0.000000 4.225771 0.000000 -1.259882 0.000000 2.267787 0.000000 0.571429 0.000000 -1.285714 0.000000 -0.804909 0.000000 1.489081 0.000000 0.761905 0.000000 -1.238095 0.000000 0.140859 0.000000 2.112886 0.000000 -0.053240 0.000000 -1.650431 0.000000 -0.629941 0.000000 2.015811 0.000000 1.171274 0.000000 -2.555506 
1.000000 -1.732051 -3.000000 -1.463850 4.225771 3.464102 -4.000000 -2.618615 2.267787 0.000000 1.732051 -2.000000 0.000000 -1.237179 1.428571 0.000000 -1.732051 2.000000 0.000000 -0.494872 0.571429 0.000000 0.000000 0.000000 0.000000 -1.299038 1.500000 0.000000 1.145644 -1.322876 0.000000 1.829813 -2.112886 0.000000 -1.244888 1.437472 0.000000 0.981981 -1.133893 0.750000 1.299038 2.250000 0.535714 -1.546474 4.464286 3.000000 -3.464102 4.000000 1.714286 -1.484615 1.285714 0.633866 -0.365963 -3.169328 -1.500000 -0.433013 3.000000 1.133893 0.490990 -1.700840 -1.267731 2.561738 -4.225771 0.958315 -1.798171 2.395787 -2.267787 2.291288 -2.267787 0.000000 -1.000000 -1.154701 3.000000 0.000000 0.603682 -2.091214 3.018408 0.000000 -2.000000 3.464102 -4.000000 0.000000 0.431959 -0.623480 0.647939 0.000000 -0.281718 0.975900 -1.408590 0.000000 1.166667 -0.577350 -0.166667 0.000000 -0.944911 0.218218 0.566947 0.000000 0.238095 0.274929 -0.714286 0.000000 -1.071429 2.886751 -3.928571 0.000000 0.764928 -1.922396 2.564759 0.000000 -0.666667 2.116951 -3.000000 0.000000 1.690309 -3.415650 4.225771 0.000000 1.259882 -2.036700 2.267787 0.000000 -0.571429 1.072222 -1.285714 0.000000 0.804909 -1.324436 1.489081 0.000000 -0.761905 1.154701 -1.238095 0.000000 -0.140859 -1.138550 2.112886 0.000000 0.053240 0.922139 -1.650431 0.000000 0.629941 -1.527525 2.015811 0.000000 -1.171274 2.151657 -2.555506 
1.000000 -3.464102 2.000000 -2.927700 1.690309 6.928203 -4.000000 -5.237229 3.023716 1.500000 -0.866025 0.500000 1.071429 -0.618590 0.357143 6.000000 -3.464102 2.000000 3.428571 -1.979487 1.142857 1.267731 -0.731925 0.422577 -3.000000 1.732051 -1.000000 2.267787 -1.309307 0.755929 -2.535463 1.463850 -0.845154 1.916630 -1.106567 0.638877 -4.535574 2.618615 -1.511858 3.000000 -1.732051 1.000000 2.142857 -1.237179 0.714286 12.000000 -6.928203 4.000000 6.857143 -3.958973 2.285714 2.535463 -1.463850 0.845154 -6.000000 3.464102 -2.000000 4.535574 -2.618615 1.511858 -5.070926 2.927700 -1.690309 3.833259 -2.213133 1.277753 -9.071147 5.237229 -3.023716 -2.598076 1.500000 -0.866025 0.500000 -1.568411 0.905522 -0.522804 0.301841 20.784610 -12.000000 6.928203 -4.000000 -8.978107 5.183513 -2.992702 1.727838 -2.195775 1.267731 -0.731925 0.422577 5.196152 -3.000000 1.732051 -1.000000 -3.927922 2.267787 -1.309307 0.755929 -1.855769 1.071429 -0.618590 0.357143 3.711537 -2.142857 1.237179 -0.714286 -2.805659 1.619848 -0.935220 0.539949 -10.392305 6.000000 -3.464102 2.000000 -8.783101 5.070926 -2.927700 1.690309 -15.711688 9.071147 -5.237229 3.023716 -5.938460 3.428571 -1.979487 1.142857 -5.018915 2.897672 -1.672972 0.965891 11.876920 -6.857143 3.958973 -2.285714 4.391550 -2.535463 1.463850 -0.845154 -3.319700 1.916630 -1.106567 0.638877 7.855844 -4.535574 2.618615 -1.511858 6.639400 -3.833259 2.213133 -1.277753 
1.000000 0.000000 2.000000 0.000000 1.690309 0.000000 -4.000000 0.000000 3.023716 1.500000 0.000000 0.500000 1.071429 0.000000 0.357143 6.000000 0.000000 2.000000 3.428571 0.000000 1.142857 1.267731 0.000000 0.422577 -3.000000 0.000000 -1.000000 2.267787 0.000000 0.755929 -2.535463 0.000000 -0.845154 1.916630 0.000000 0.638877 -4.535574 0.000000 -1.511858 -3.000000 0.000000 1.000000 -2.142857 0.000000 0.714286 -12.000000 0.000000 4.000000 -6.857143 0.000000 2.285714 -2.535463 0.000000 0.845154 6.000000 0.000000 -2.000000 -4.535574 0.000000 1.511858 5.070926 0.000000 -1.690309 -3.833259 0.000000 1.277753 9.071147 0.000000 -3.023716 0.000000 -0.500000 0.000000 0.500000 0.000000 -0.301841 0.000000 0.301841 0.000000 4.000000 0.000000 -4.000000 0.000000 -1.727838 0.000000 1.727838 0.000000 -0.422577 0.000000 0.422577 0.000000 1.000000 0.000000 -1.000000 0.000000 -0.755929 0.000000 0.755929 0.000000 -0.357143 0.000000 0.357143 0.000000 0.714286 0.000000 -0.714286 0.000000 -0.539949 0.000000 0.539949 0.000000 -2.000000 0.000000 2.000000 0.000000 -1.690309 0.000000 1.690309 0.000000 -3.023716 0.000000 3.023716 0.000000 -1.142857 0.000000 1.142857 0.000000 -0.965891 0.000000 0.965891 0.000000 2.285714 0.000000 -2.285714 0.000000 0.845154 0.000000 -0.845154 0.000000 -0.638877 0.000000 0.638877 0.000000 1.511858 0.000000 -1.511858 0.000000 1.277753 0.000000 -1.277753 
1.000000 0.000000 2.000000 0.000000 1.690309 0.000000 -4.000000 0.000000 3.023716 -1.500000 0.000000 0.500000 -1.071429 0.000000 0.357143 -6.000000 0.000000 2.000000 -3.428571 0.000000 1.142857 -1.267731 0.000000 0.422577 3.000000 0.000000 -1.000000 -2.267787 0.000000 0.755929 2.535463 0.000000 -0.845154 -1.916630 0.000000 0.638877 4.535574 0.000000 -1.511858 0.000000 0.000000 1.000000 0.000000 0.000000 0.714286 0.000000 0.000000 4.000000 0.000000 0.000000 2.285714 0.000000 0.000000 0.845154 0.000000 0.000000 -2.000000 0.000000 0.000000 1.511858 0.000000 0.000000 -1.690309 0.000000 0.000000 1.277753 0.000000 0.000000 -3.023716 0.000000 -0.500000 0.000000 0.500000 0.000000 -0.301841 0.000000 0.301841 0.000000 4.000000 0.000000 -4.000000 0.000000 -1.727838 0.000000 1.727838 0.000000 -0.422577 0.000000 0.422577 0.000000 1.000000 0.000000 -1.000000 0.000000 -0.755929 0.000000 0.755929 0.000000 -0.357143 0.000000 0.357143 0.000000 0.714286 0.000000 -0.714286 0.000000 -0.539949 0.000000 0.539949 0.000000 -2.000000 0.000000 2.000000 0.000000 -1.690309 0.000000 1.690309 0.000000 -3.023716 0.000000 3.023716 0.000000 -1.142857 0.000000 1.142857 0.000000 -0.965891 0.000000 0.965891 0.000000 2.285714 0.000000 -2.285714 0.000000 0.845154 0.000000 -0.845154 0.000000 -0.638877 0.000000 0.638877 0.000000 1.511858 0.000000 -1.511858 0.000000 1.277753 0.000000 -1.277753 
1.000000 -3.464102 2.000000 -2.927700 1.690309 6.928203 -4.000000 -5.237229 3.023716 1.500000 -0.866025 0.500000 1.071429 -0.618590 0.357143 6.000000 -3.464102 2.000000 3.428571 -1.979487 1.142857 1.267731 -0.731925 0.422577 -3.000000 1.732051 -1.000000 2.267787 -1.309307 0.755929 -2.535463 1.463850 -0.845154 1.916630 -1.106567 0.638877 -4.535574 2.618615 -1.511858 3.000000 -1.732051 1.000000 2.142857 -1.237179 0.714286 12.000000 -6.928203 4.000000 6.857143 -3.958973 2.285714 2.535463 -1.463850 0.845154 -6.000000 3.464102 -2.000000 4.535574 -2.618615 1.511858 -5.070926 2.927700 -1.690309 3.833259 -2.213133 1.277753 -9.071147 5.237229 -3.023716 -2.598076 1.500000 -0.866025 0.500000 -1.568411 0.905522 -0.522804 0.301841 20.784610 -12.000000 6.928203 -4.000000 -8.978107 5.183513 -2.992702 1.727838 -2.195775 1.267731 -0.731925 0.422577 5.196152 -3.000000 1.732051 -1.000000 -3.927922 2.267787 -1.309307 0.755929 -1.855769 1.071429 -0.618590 0.357143 3.711537 -2.142857 1.237179 -0.714286 -2.805659 1.619848 -0.935220 0.539949 -10.392305 6.000000 -3.464102 2.000000 -8.783101 5.070926 -2.927700 1.690309 -15.711688 9.071147 -5.237229 3.023716 -5.938460 3.428571 -1.979487 1.142857 -5.018915 2.897672 -1.672972 0.965891 11.876920 -6.857143 3.958973 -2.285714 4.391550 -2.535463 1.463850 -0.845154 -3.319700 1.916630 -1.106567 0.638877 7.855844 -4.535574 2.618615 -1.511858 6.639400 -3.833259 2.213133 -1.277753 
